SK_ID_CURR,prob_randomforest
403824,0.04
403825,0.01
403826,0.03
403828,0.08
403834,0.12
403836,0.19
403837,0.04
403838,0.05
403839,0.13
403873,0.06
403876,0.02
403902,0.08
403918,0.04
403922,0.08
403928,0.16
403929,0.09
403931,0.03
403932,0.01
403933,0.07
403935,0.07
403936,0.09
403937,0.05
403938,0.05
403943,0.09
403944,0.05
403945,0.07
403946,0.09
403948,0.03
403951,0.15
403955,0.11
403956,0.06
403957,0.16
403958,0.07
403960,0.21
403961,0.02
403962,0.18
403963,0.05
403964,0.19
403965,0.1
403966,0.11
403967,0.1
403968,0.26
403969,0.11
403970,0.09
403971,0.09
403972,0.19
403973,0.13
403974,0.2
403975,0.05
403976,0.02
403977,0.05
403978,0.13
403979,0.02
403980,0.36
403981,0.03
403982,0.02
404062,0.03
404067,0.05
404070,0.08
404079,0.04
404084,0.07
404108,0.15
404112,0.01
404118,0.18
404121,0.05
404122,0.05
404126,0.2
404140,0.03
404152,0.15
404156,0.27
404158,0.12
404160,0.09
404172,0.02
404174,0.06
404180,0.08
404186,0.08
404190,0.11
404192,0.05
404206,0.02
404207,0.27
404213,0.27
404216,0.08
404220,0.03
404227,0.12
404235,0.03
404247,0.18
404259,0.03
404266,0.08
404267,0.07
404274,0.31
404276,0.12
404277,0.04
404278,0.1
404279,0.07
404280,0.04
404287,0.06
404288,0.08
404289,0.01
404290,0.15
404291,0.04
404293,0.09
404302,0.05
404303,0.07
404304,0.06
404307,0.03
404308,0.02
404309,0.23
404310,0.21
404311,0.21
404312,0.07
404323,0.07
404324,0.02
404325,0.06
404326,0.04
404327,0.23
404328,0.05
404329,0.02
404330,0.22
404331,0.05
404335,0.1
404336,0.11
404337,0.23
404364,0.25
404379,0.09
404380,0.37
404381,0.2
404382,0.07
404385,0.05
404390,0.09
404391,0.04
404392,0.24
404393,0.04
404396,0.08
404400,0.03
404401,0.06
404402,0.09
404403,0.3
404404,0.07
404405,0.19
404406,0.02
404437,0.19
404439,0.13
404461,0.09
404462,0.06
404464,0.05
404468,0.08
404469,0.11
404470,0.07
404471,0.03
404472,0.05
404473,0.07
404474,0.06
404475,0.03
404477,0.05
404478,0.02
404554,0.08
404555,0.08
404556,0.06
404557,0.0
404569,0.18
404571,0.03
404585,0.13
404586,0.03
404592,0.26
404595,0.01
404596,0.14
404597,0.16
404603,0.12
404606,0.04
404607,0.16
404608,0.0
404609,0.06
404620,0.09
404689,0.03
404708,0.04
404734,0.15
404771,0.06
404806,0.04
404818,0.02
404850,0.05
404870,0.17
404923,0.05
404934,0.11
404938,0.08
404954,0.02
404957,0.14
404963,0.08
404964,0.04
404969,0.16
404970,0.03
404979,0.02
404997,0.03
404998,0.0
405009,0.11
405016,0.05
405018,0.02
405035,0.09
405036,0.0
405038,0.14
405047,0.05
405055,0.05
405060,0.06
405066,0.08
405081,0.14
405084,0.2
405089,0.07
405098,0.09
405100,0.11
405114,0.13
405118,0.13
405119,0.08
405120,0.06
405121,0.06
405124,0.09
405125,0.14
405132,0.05
405179,0.06
405193,0.05
405194,0.22
405195,0.03
405206,0.04
405207,0.06
405211,0.01
405215,0.03
405217,0.09
405219,0.11
405220,0.11
405231,0.11
405232,0.08
405291,0.0
405316,0.03
405317,0.11
405318,0.03
405319,0.07
405320,0.01
405325,0.02
405326,0.02
405333,0.04
405334,0.19
405349,0.23
405351,0.08
405353,0.06
405354,0.24
405361,0.09
405362,0.03
405363,0.09
405364,0.33
405365,0.12
405366,0.24
405372,0.21
405397,0.01
405402,0.04
405409,0.1
405410,0.27
405411,0.03
405412,0.11
405435,0.08
405436,0.08
405438,0.05
405442,0.13
405443,0.22
405444,0.05
405445,0.07
405446,0.03
405468,0.04
405489,0.13
405490,0.04
405498,0.05
405509,0.04
405510,0.05
405511,0.09
405512,0.07
405517,0.03
405518,0.07
405523,0.06
405544,0.08
405546,0.07
405552,0.15
405583,0.11
405592,0.03
405599,0.1
405602,0.02
405607,0.02
405613,0.17
405620,0.15
405624,0.15
405625,0.05
405626,0.03
405632,0.14
405633,0.08
405637,0.14
405640,0.08
405642,0.1
405646,0.03
405647,0.02
405650,0.25
405653,0.1
405654,0.04
405660,0.1
405666,0.06
405667,0.14
405668,0.01
405669,0.03
405671,0.13
405672,0.07
405673,0.07
405674,0.08
405675,0.07
405676,0.03
405677,0.06
405679,0.03
405680,0.16
405682,0.05
405683,0.12
405684,0.1
405685,0.08
405687,0.05
405689,0.0
405690,0.0
405691,0.21
405692,0.06
405693,0.09
405695,0.1
405696,0.04
405697,0.02
405698,0.03
405699,0.07
405700,0.18
405701,0.14
405702,0.24
405761,0.11
405765,0.11
405769,0.1
405784,0.06
405811,0.0
405814,0.07
405816,0.1
405818,0.05
405821,0.09
405822,0.06
405838,0.03
405841,0.06
405846,0.05
405855,0.09
405857,0.01
405858,0.21
405860,0.02
405861,0.09
405871,0.04
405879,0.14
405880,0.06
405886,0.06
405901,0.07
405904,0.09
405905,0.01
405906,0.03
405927,0.04
405930,0.15
405944,0.05
405946,0.01
405954,0.21
405963,0.06
405964,0.0
405965,0.03
405966,0.12
405970,0.05
405971,0.04
405992,0.09
405996,0.04
405999,0.05
406002,0.06
406003,0.05
406004,0.01
406005,0.03
406006,0.11
406007,0.19
406008,0.12
406028,0.05
406029,0.03
406043,0.1
406044,0.04
406045,0.1
406046,0.28
406048,0.05
406050,0.01
406051,0.09
406052,0.19
406053,0.14
406077,0.01
406082,0.07
406083,0.18
406084,0.06
406098,0.05
406099,0.03
406100,0.28
406113,0.13
406114,0.09
406115,0.15
406116,0.09
406117,0.01
406127,0.05
406128,0.1
406129,0.05
406132,0.09
406133,0.05
406134,0.03
406135,0.28
406136,0.16
406137,0.08
406138,0.04
406139,0.13
406142,0.08
406143,0.12
406175,0.05
406176,0.03
406177,0.1
406194,0.1
406195,0.02
406208,0.02
406210,0.08
406216,0.09
406217,0.19
406227,0.08
406228,0.06
406253,0.0
406254,0.04
406260,0.08
406267,0.15
406269,0.04
406276,0.19
406277,0.05
406279,0.03
406288,0.07
406297,0.13
406308,0.09
406310,0.22
406320,0.08
406336,0.04
406352,0.05
406365,0.02
406369,0.07
406371,0.13
406401,0.1
406408,0.08
406409,0.06
406475,0.23
406492,0.11
406510,0.07
406519,0.07
406565,0.19
406584,0.05
406596,0.03
406598,0.06
406605,0.11
406609,0.03
406610,0.12
406611,0.07
406654,0.09
406670,0.17
406675,0.14
406681,0.11
406682,0.02
406695,0.03
406697,0.06
406712,0.14
406719,0.03
406725,0.17
406734,0.09
406743,0.1
406778,0.05
406784,0.07
406786,0.04
406791,0.11
406792,0.05
406803,0.17
406812,0.16
406813,0.08
406814,0.08
406841,0.18
406842,0.15
406843,0.05
406848,0.09
406861,0.07
406862,0.21
406863,0.04
406864,0.04
406865,0.13
406871,0.2
406872,0.07
406873,0.08
406893,0.12
406919,0.16
406920,0.07
406921,0.16
406923,0.08
406924,0.08
406925,0.01
406926,0.06
406927,0.16
406936,0.01
406937,0.09
406938,0.11
406939,0.04
406940,0.09
406941,0.03
406952,0.06
406953,0.14
406954,0.14
406962,0.05
406963,0.23
406964,0.09
406965,0.08
406966,0.14
406967,0.01
406968,0.13
406969,0.04
406970,0.07
406971,0.06
406972,0.11
406973,0.13
406974,0.03
406975,0.03
406976,0.03
406977,0.07
406985,0.09
406987,0.05
407025,0.15
407031,0.13
407033,0.18
407039,0.02
407041,0.06
407044,0.09
407046,0.06
407053,0.11
407061,0.07
407069,0.07
407070,0.06
407072,0.06
407073,0.06
407081,0.11
407082,0.08
407088,0.03
407091,0.18
407097,0.0
407104,0.47
407105,0.35
407106,0.06
407121,0.05
407128,0.06
407137,0.13
407144,0.07
407145,0.14
407154,0.19
407162,0.04
407164,0.22
407168,0.2
407203,0.09
407210,0.13
407215,0.08
407218,0.04
407228,0.05
407262,0.1
407274,0.23
407280,0.19
407288,0.05
407298,0.07
407299,0.19
407302,0.05
407303,0.09
407305,0.15
407306,0.2
407307,0.06
407313,0.05
407314,0.05
407315,0.03
407316,0.1
407322,0.2
407323,0.04
407324,0.09
407325,0.02
407329,0.09
407330,0.14
407332,0.07
407333,0.14
407334,0.0
407335,0.07
407336,0.05
407337,0.12
407338,0.09
407339,0.07
407340,0.01
407341,0.18
407342,0.04
407343,0.02
407344,0.1
407345,0.07
407346,0.21
407353,0.12
407364,0.07
407365,0.1
407366,0.04
407370,0.02
407373,0.28
407376,0.1
407386,0.06
407388,0.04
407391,0.1
407393,0.11
407427,0.08
407452,0.1
407454,0.06
407457,0.02
407462,0.02
407463,0.05
407468,0.11
407469,0.08
407478,0.1
407482,0.09
407487,0.12
407489,0.08
407498,0.36
407516,0.2
407519,0.09
407528,0.04
407532,0.19
407534,0.24
407543,0.04
407546,0.26
407550,0.06
407555,0.02
407558,0.03
407587,0.0
407588,0.04
407594,0.16
407596,0.07
407598,0.05
407602,0.11
407605,0.08
407613,0.05
407619,0.24
407625,0.06
407627,0.03
407629,0.13
407631,0.04
407633,0.03
407636,0.08
407645,0.19
407648,0.07
407669,0.04
407674,0.02
407675,0.17
407676,0.06
407677,0.11
407678,0.21
407679,0.06
407680,0.13
407681,0.15
407682,0.08
407684,0.22
407692,0.11
407693,0.16
407694,0.06
407695,0.01
407696,0.04
407697,0.13
407698,0.06
407699,0.1
407702,0.06
407703,0.18
407725,0.07
407726,0.08
407729,0.22
407731,0.01
407745,0.06
407749,0.01
407750,0.03
407751,0.23
407752,0.31
407753,0.14
407754,0.14
407755,0.17
407756,0.05
407765,0.02
407766,0.1
407767,0.09
407768,0.03
407773,0.02
407774,0.09
407778,0.03
407779,0.15
407780,0.17
407781,0.03
407782,0.05
407783,0.11
407784,0.05
407825,0.08
407826,0.04
407828,0.12
407829,0.03
407830,0.11
407831,0.06
407832,0.09
407838,0.06
407839,0.12
407840,0.06
407841,0.05
407842,0.1
407855,0.15
407857,0.1
407881,0.08
407882,0.11
407885,0.1
407915,0.0
407916,0.06
407918,0.19
407919,0.2
407920,0.1
407921,0.04
407922,0.06
407927,0.06
407934,0.03
407941,0.03
407942,0.07
407943,0.06
407944,0.06
407946,0.05
407947,0.06
407952,0.04
407955,0.1
407978,0.08
407986,0.06
408003,0.13
408006,0.04
408008,0.02
408015,0.12
408016,0.15
408028,0.12
408035,0.05
408042,0.08
408044,0.25
408052,0.02
408053,0.17
408056,0.13
408068,0.07
408071,0.04
408074,0.01
408085,0.12
408089,0.01
408091,0.06
408098,0.02
408106,0.08
408108,0.3
408116,0.17
408126,0.06
408130,0.14
408135,0.02
408148,0.08
408168,0.06
408170,0.12
408172,0.07
408176,0.07
408181,0.06
408191,0.07
408194,0.02
408213,0.07
408248,0.0
408249,0.04
408250,0.07
408256,0.2
408261,0.08
408262,0.12
408268,0.24
408269,0.08
408273,0.06
408280,0.06
408286,0.18
408347,0.15
408349,0.08
408350,0.06
408351,0.12
408352,0.01
408355,0.08
408356,0.04
408357,0.08
408384,0.1
408385,0.07
408386,0.18
408387,0.04
408388,0.11
408389,0.13
408390,0.06
408391,0.11
408392,0.09
408393,0.07
408398,0.06
408399,0.04
408400,0.07
408405,0.05
408406,0.03
408437,0.05
408459,0.08
408460,0.08
408463,0.08
408467,0.06
408468,0.08
408471,0.05
408477,0.12
408478,0.05
408479,0.04
408481,0.04
408482,0.02
408483,0.04
408484,0.06
408485,0.11
408486,0.05
408489,0.14
408490,0.05
408504,0.1
408506,0.06
408508,0.03
408514,0.02
408515,0.03
408516,0.15
408517,0.14
408518,0.08
408523,0.09
408524,0.09
408525,0.03
408526,0.06
408531,0.02
408579,0.01
408580,0.13
408581,0.04
408599,0.18
408615,0.18
408616,0.07
408617,0.03
408619,0.01
408622,0.1
408624,0.08
408625,0.03
408626,0.02
408627,0.08
408651,0.04
408658,0.0
408659,0.27
408660,0.08
408661,0.02
408662,0.14
408688,0.05
408689,0.22
408690,0.06
408695,0.06
408696,0.06
408701,0.08
408702,0.04
408705,0.01
408728,0.12
408742,0.14
408759,0.06
408766,0.15
408768,0.15
408774,0.07
408775,0.09
408780,0.07
408790,0.11
408791,0.11
408792,0.01
408794,0.07
408797,0.13
408808,0.05
408830,0.06
408857,0.08
408863,0.12
408874,0.21
408880,0.06
408885,0.07
408890,0.04
408898,0.06
408902,0.03
408903,0.02
408905,0.19
408908,0.07
408911,0.05
408921,0.09
408932,0.15
408933,0.09
408935,0.27
408960,0.08
408968,0.11
408985,0.03
408986,0.06
408990,0.04
408993,0.13
409001,0.05
409003,0.0
409008,0.04
409010,0.07
409015,0.02
409017,0.06
409028,0.05
409034,0.08
409035,0.04
409041,0.06
409054,0.03
409057,0.03
409064,0.09
409065,0.29
409066,0.04
409068,0.14
409076,0.05
409080,0.04
409083,0.11
409084,0.11
409085,0.03
409088,0.04
409105,0.25
409121,0.01
409123,0.26
409133,0.04
409153,0.04
409156,0.02
409157,0.24
409158,0.05
409163,0.21
409167,0.1
409168,0.18
409169,0.05
409172,0.13
409173,0.05
409174,0.03
409175,0.06
409192,0.3
409193,0.21
409197,0.08
409204,0.04
409206,0.03
409208,0.02
409209,0.12
409212,0.12
409213,0.08
409214,0.29
409217,0.05
409218,0.1
409220,0.05
409221,0.05
409227,0.05
409228,0.05
409229,0.12
409230,0.12
409259,0.12
409261,0.07
409269,0.07
409277,0.06
409278,0.11
409285,0.19
409286,0.16
409287,0.07
409293,0.04
409297,0.02
409298,0.0
409299,0.05
409340,0.05
409377,0.16
409383,0.05
409384,0.08
409409,0.05
409412,0.03
409413,0.1
409414,0.15
409415,0.03
409423,0.06
409428,0.08
409429,0.07
409430,0.05
409431,0.0
409432,0.17
409433,0.02
409434,0.09
409442,0.18
409443,0.27
409446,0.03
409463,0.08
409482,0.03
409507,0.08
409508,0.06
409509,0.15
409514,0.12
409535,0.01
409536,0.06
409537,0.04
409538,0.02
409541,0.05
409542,0.12
409543,0.07
409545,0.11
409550,0.05
409551,0.08
409552,0.2
409553,0.22
409558,0.06
409563,0.06
409574,0.08
409607,0.08
409608,0.29
409628,0.01
409632,0.2
409633,0.25
409636,0.09
409676,0.06
409691,0.08
409694,0.18
409707,0.11
409723,0.03
409741,0.04
409743,0.03
409747,0.07
409773,0.17
409777,0.13
409778,0.15
409804,0.07
409805,0.03
409812,0.02
409817,0.04
409836,0.05
409846,0.08
409850,0.18
409852,0.03
409861,0.19
409864,0.21
409871,0.11
409891,0.04
409896,0.03
409917,0.15
409918,0.1
409923,0.06
409941,0.03
409949,0.16
409953,0.1
409958,0.11
409972,0.03
409979,0.14
409983,0.07
409984,0.16
409985,0.05
409986,0.12
409994,0.15
409999,0.11
410019,0.09
410024,0.14
410025,0.03
410039,0.12
410044,0.13
410045,0.07
410046,0.11
410047,0.07
410048,0.06
410065,0.09
410066,0.13
410073,0.02
410087,0.01
410089,0.17
410092,0.05
410093,0.23
410094,0.05
410095,0.04
410096,0.11
410101,0.11
410102,0.12
410103,0.02
410107,0.04
410110,0.04
410111,0.05
410112,0.13
410142,0.08
410143,0.08
410161,0.16
410162,0.08
410165,0.06
410166,0.07
410167,0.13
410184,0.21
410185,0.04
410186,0.01
410187,0.05
410223,0.02
410256,0.34
410257,0.16
410258,0.02
410259,0.02
410269,0.12
410270,0.07
410273,0.09
410274,0.03
410275,0.06
410276,0.16
410277,0.1
410295,0.03
410296,0.03
410297,0.08
410298,0.05
410300,0.02
410301,0.04
410302,0.07
410303,0.13
410304,0.06
410305,0.08
410306,0.19
410307,0.05
410308,0.07
410309,0.11
410316,0.06
410317,0.06
410358,0.07
410359,0.02
410360,0.08
410368,0.12
410369,0.07
410370,0.05
410372,0.06
410373,0.05
410378,0.25
410379,0.04
410380,0.2
410387,0.28
410388,0.23
410389,0.05
410390,0.06
410405,0.01
410411,0.05
410416,0.03
410418,0.03
410424,0.13
410429,0.2
410438,0.08
410442,0.07
410448,0.0
410456,0.03
410464,0.05
410467,0.14
410473,0.09
410476,0.07
410479,0.11
410499,0.18
410526,0.14
410528,0.04
410546,0.1
410564,0.04
410567,0.05
410571,0.12
410572,0.2
410573,0.09
410577,0.04
410581,0.07
410587,0.02
410588,0.02
410595,0.05
410602,0.03
410606,0.18
410616,0.05
410624,0.19
410626,0.09
410637,0.1
410660,0.02
410661,0.06
410663,0.04
410664,0.07
410669,0.07
410675,0.09
410679,0.15
410684,0.02
410689,0.0
410693,0.08
410697,0.03
410698,0.06
410699,0.01
410706,0.01
410710,0.11
410712,0.03
410716,0.08
410725,0.12
410735,0.15
410742,0.09
410745,0.04
410746,0.01
410751,0.01
410753,0.06
410759,0.03
410761,0.13
410770,0.04
410778,0.11
410784,0.02
410786,0.02
410789,0.06
410800,0.12
410811,0.02
410813,0.03
410821,0.15
410822,0.03
410879,0.02
410880,0.11
410900,0.03
410901,0.18
410908,0.01
410909,0.02
410910,0.05
410911,0.17
410912,0.07
410913,0.03
410914,0.18
410915,0.05
410916,0.07
410917,0.01
410918,0.05
410919,0.08
410922,0.18
410923,0.06
410940,0.05
410955,0.09
410956,0.25
410959,0.2
410960,0.1
410961,0.1
410962,0.05
410963,0.15
410964,0.08
410968,0.01
410970,0.01
410971,0.04
410972,0.1
410975,0.04
410994,0.06
410999,0.14
411011,0.14
411012,0.05
411014,0.27
411021,0.0
411022,0.23
411023,0.2
411024,0.1
411025,0.07
411026,0.19
411027,0.17
411028,0.02
411030,0.22
411031,0.09
411032,0.06
411033,0.12
411049,0.09
411050,0.02
411051,0.07
411052,0.08
411073,0.06
411074,0.06
411076,0.04
411080,0.07
411081,0.11
411082,0.06
411093,0.09
411094,0.18
411095,0.09
411099,0.03
411102,0.03
411103,0.24
411112,0.02
411114,0.06
411115,0.05
411116,0.1
411168,0.05
411169,0.37
411170,0.11
411189,0.0
411190,0.08
411195,0.11
411196,0.21
411197,0.06
411205,0.04
411206,0.14
411215,0.03
411216,0.01
411217,0.04
411218,0.08
411222,0.08
411238,0.01
411239,0.07
411240,0.13
411248,0.02
411274,0.08
411275,0.05
411293,0.07
411299,0.09
411300,0.1
411301,0.06
411302,0.06
411305,0.12
411309,0.11
411334,0.01
411343,0.05
411349,0.02
411360,0.06
411363,0.09
411364,0.02
411384,0.12
411402,0.1
411424,0.07
411425,0.08
411430,0.29
411432,0.09
411434,0.14
411447,0.06
411450,0.0
411452,0.1
411463,0.11
411467,0.06
411474,0.08
411478,0.04
411480,0.02
411481,0.07
411502,0.15
411509,0.07
411511,0.16
411515,0.05
411516,0.11
411532,0.04
411565,0.03
411570,0.11
411600,0.21
411608,0.14
411613,0.02
411614,0.04
411620,0.05
411634,0.03
411639,0.03
411645,0.15
411648,0.03
411660,0.03
411668,0.03
411672,0.02
411673,0.04
411674,0.25
411675,0.11
411676,0.03
411677,0.14
411715,0.06
411718,0.08
411719,0.18
411720,0.07
411730,0.09
411731,0.08
411740,0.08
411746,0.1
411748,0.02
411749,0.08
411752,0.02
411753,0.06
411754,0.08
411755,0.06
411767,0.09
411768,0.11
411819,0.19
411826,0.07
411827,0.09
411841,0.03
411842,0.29
411843,0.1
411844,0.07
411845,0.1
411846,0.08
411850,0.19
411852,0.11
411853,0.06
411854,0.07
411855,0.04
411856,0.09
411860,0.08
411883,0.0
411938,0.07
411939,0.13
411940,0.03
411957,0.22
411958,0.09
411959,0.04
411963,0.02
411969,0.01
411970,0.05
411971,0.03
411972,0.03
411973,0.05
411974,0.05
411975,0.05
411977,0.05
411978,0.19
411979,0.23
412004,0.1
412008,0.02
412009,0.2
412010,0.01
412030,0.09
412031,0.07
412032,0.0
412036,0.0
412038,0.06
412047,0.08
412049,0.28
412082,0.03
412092,0.11
412098,0.16
412101,0.1
412108,0.29
412111,0.15
412119,0.02
412128,0.03
412139,0.06
412152,0.16
412154,0.03
412178,0.19
412180,0.06
412193,0.08
412199,0.04
412204,0.1
412206,0.1
412207,0.09
412211,0.07
412220,0.12
412221,0.03
412229,0.09
412234,0.0
412235,0.05
412236,0.11
412251,0.07
412262,0.07
412270,0.24
412280,0.04
412289,0.12
412305,0.0
412310,0.06
412345,0.13
412348,0.04
412361,0.02
412367,0.1
412368,0.05
412370,0.17
412372,0.15
412377,0.11
412380,0.03
412382,0.0
412391,0.06
412393,0.11
412411,0.15
412412,0.08
412415,0.12
412416,0.09
412422,0.08
412428,0.08
412430,0.0
412436,0.14
412447,0.04
412451,0.03
412456,0.05
412470,0.11
412472,0.11
412478,0.0
412487,0.13
412490,0.16
412494,0.06
412516,0.18
412519,0.22
412525,0.12
412527,0.21
412528,0.06
412551,0.13
412552,0.1
412557,0.04
412558,0.02
412559,0.07
412561,0.03
412563,0.05
412564,0.06
412565,0.09
412593,0.11
412598,0.18
412602,0.1
412610,0.06
412611,0.14
412612,0.03
412613,0.09
